"date","region_code","region_name","lat","long","hospitalized_with_symptoms","intensive_care","total_hospitalized","home_confinement","cumulative_positive_cases","daily_positive_cases","recovered","death","cumulative_cases","total_tests","total_people_tested","region_spatial"
2020-04-03,9,"Toscana",43.76923077,11.25588885,1149,288,1437,3472,4909,120,300,290,5499,44460,NA,"Toscana"
2020-04-03,4,"P.A. Trento",46.06893511,11.12123097,343,80,423,1236,1659,72,246,204,2109,8993,NA,"Trentino-Alto Adige"
2020-04-03,10,"Umbria",43.10675841,12.38824698,165,48,213,707,920,35,220,39,1179,10614,NA,"Umbria"
2020-04-03,2,"Valle d'Aosta",45.73750286,7.320149366,85,25,110,450,560,4,89,70,719,2106,NA,"Valle d'Aosta"
2020-04-03,5,"Veneto",45.43490485,12.33845213,1714,335,2049,6812,8861,283,1031,572,10464,126490,NA,"Veneto"
2020-04-04,13,"Abruzzo",42.35122196,13.39843823,354,71,425,931,1356,55,119,153,1628,12837,NA,"Abruzzo"
2020-04-04,17,"Basilicata",40.63947052,15.80514834,44,19,63,181,244,-3,9,11,264,2765,NA,"Basilicata"
2020-04-04,4,"P.A. Bolzano",46.49933453,11.35662422,291,61,352,849,1201,-8,245,146,1592,15045,NA,"Trentino-Alto Adige"
2020-04-04,18,"Calabria",38.90597598,16.59440194,178,15,193,469,662,0,30,49,741,12314,NA,"Calabria"
2020-04-04,15,"Campania",40.83956555,14.25084984,567,114,681,1815,2496,144,146,186,2828,21534,NA,"Campania"
2020-04-04,8,"Emilia-Romagna",44.49436681,11.3417208,3859,358,4217,8306,12523,345,2040,1977,16540,67075,NA,"Emilia-Romagna"
2020-04-04,6,"Friuli Venezia Giulia",45.6494354,13.76813649,183,50,233,1103,1336,12,505,145,1986,21126,NA,"Friuli-Venezia Giulia"
2020-04-04,12,"Lazio",41.89277044,12.48366722,1236,193,1429,1677,3106,97,439,212,3757,44624,NA,"Lazio"
2020-04-04,7,"Liguria",44.41149315,8.9326992,1121,169,1290,1604,2894,148,767,542,4203,14087,NA,"Liguria"
2020-04-04,3,"Lombardia",45.46679409,9.190347404,12002,1326,13328,13892,27220,1031,13242,8656,49118,141877,NA,"Lombardia"
2020-04-04,11,"Marche",43.61675973,13.5188753,997,153,1150,2347,3497,-134,270,574,4341,14472,NA,"Marche"
2020-04-04,14,"Molise",41.55774754,14.65916051,31,6,37,134,171,27,24,11,206,1504,NA,"Molise"
2020-04-04,1,"Piemonte",45.0732745,7.680687483,3441,450,3891,5802,9693,563,888,1128,11709,37181,NA,"Piemonte"
2020-04-04,16,"Puglia",41.12559576,16.86736689,627,153,780,1193,1973,24,94,173,2240,18977,NA,"Apulia"
2020-04-04,20,"Sardegna",39.21531192,9.110616306,123,24,147,642,789,45,44,41,874,6789,NA,"Sardegna"
2020-04-04,19,"Sicilia",38.11569725,13.3623567,553,74,627,1099,1726,62,95,111,1932,19896,NA,"Sicily"
2020-04-04,9,"Toscana",43.76923077,11.25588885,1129,286,1415,3639,5054,145,310,307,5671,47886,NA,"Toscana"
2020-04-04,4,"P.A. Trento",46.06893511,11.12123097,353,81,434,1319,1753,94,257,210,2220,9863,NA,"Trentino-Alto Adige"
2020-04-04,10,"Umbria",43.10675841,12.38824698,167,44,211,716,927,7,242,41,1210,11809,NA,"Umbria"
2020-04-04,2,"Valle d'Aosta",45.73750286,7.320149366,63,23,86,474,560,0,106,82,748,2274,NA,"Valle d'Aosta"
2020-04-04,5,"Veneto",45.43490485,12.33845213,1691,324,2015,7078,9093,232,1124,607,10824,133289,NA,"Veneto"
2020-04-05,13,"Abruzzo",42.35122196,13.39843823,347,67,414,1006,1420,64,125,158,1703,13598,NA,"Abruzzo"
2020-04-05,17,"Basilicata",40.63947052,15.80514834,46,18,64,190,254,10,11,13,278,2931,NA,"Basilicata"
2020-04-05,4,"P.A. Bolzano",46.49933453,11.35662422,239,53,292,934,1226,25,260,158,1644,15723,NA,"Trentino-Alto Adige"
2020-04-05,18,"Calabria",38.90597598,16.59440194,174,13,187,519,706,44,33,56,795,13077,NA,"Calabria"
2020-04-05,15,"Campania",40.83956555,14.25084984,609,108,717,1904,2621,125,150,189,2960,23139,NA,"Campania"
2020-04-05,8,"Emilia-Romagna",44.49436681,11.3417208,3839,375,4214,8623,12837,314,2201,2051,17089,69986,NA,"Emilia-Romagna"
2020-04-05,6,"Friuli Venezia Giulia",45.6494354,13.76813649,185,50,235,1128,1363,27,531,154,2048,21652,NA,"Friuli-Venezia Giulia"
2020-04-05,12,"Lazio",41.89277044,12.48366722,1235,197,1432,1754,3186,80,475,219,3880,44658,NA,"Lazio"
2020-04-05,7,"Liguria",44.41149315,8.9326992,1126,165,1291,1802,3093,199,800,556,4449,15047,NA,"Liguria"
2020-04-05,3,"Lombardia",45.46679409,9.190347404,12009,1317,13326,14798,28124,904,13426,8905,50455,149984,NA,"Lombardia"
2020-04-05,11,"Marche",43.61675973,13.5188753,987,151,1138,2440,3578,81,287,599,4464,15252,NA,"Marche"
2020-04-05,14,"Molise",41.55774754,14.65916051,33,6,39,148,187,16,24,13,224,1504,NA,"Molise"
2020-04-05,1,"Piemonte",45.0732745,7.680687483,3472,444,3916,6261,10177,484,1017,1168,12362,38539,NA,"Piemonte"
2020-04-05,16,"Puglia",41.12559576,16.86736689,574,159,733,1289,2022,49,113,182,2317,20080,NA,"Apulia"
2020-04-05,20,"Sardegna",39.21531192,9.110616306,126,25,151,664,815,26,49,43,907,7157,NA,"Sardegna"
2020-04-05,19,"Sicilia",38.11569725,13.3623567,556,76,632,1142,1774,48,104,116,1994,21904,NA,"Sicily"
2020-04-05,9,"Toscana",43.76923077,11.25588885,1111,276,1387,3798,5185,131,337,325,5847,51006,NA,"Toscana"
2020-04-05,4,"P.A. Trento",46.06893511,11.12123097,352,80,432,1363,1795,42,273,217,2285,10476,NA,"Trentino-Alto Adige"
2020-04-05,10,"Umbria",43.10675841,12.38824698,159,45,204,694,898,-29,298,43,1239,12448,NA,"Umbria"
2020-04-05,2,"Valle d'Aosta",45.73750286,7.320149366,96,23,119,457,576,16,115,91,782,2390,NA,"Valle d'Aosta"
2020-04-05,5,"Veneto",45.43490485,12.33845213,1674,329,2003,7406,9409,316,1186,631,11226,140910,NA,"Veneto"
2020-04-06,13,"Abruzzo",42.35122196,13.39843823,340,66,406,1019,1425,5,127,169,1721,14198,NA,"Abruzzo"
2020-04-06,17,"Basilicata",40.63947052,15.80514834,46,18,64,198,262,8,12,13,287,3061,NA,"Basilicata"
2020-04-06,4,"P.A. Bolzano",46.49933453,11.35662422,245,52,297,963,1260,34,298,164,1722,16825,NA,"Trentino-Alto Adige"
2020-04-06,18,"Calabria",38.90597598,16.59440194,170,14,184,538,722,16,37,58,817,13633,NA,"Calabria"
2020-04-06,15,"Campania",40.83956555,14.25084984,610,101,711,1987,2698,77,156,204,3058,24526,NA,"Campania"
2020-04-06,8,"Emilia-Romagna",44.49436681,11.3417208,3804,372,4176,8875,13051,214,2397,2108,17556,72163,NA,"Emilia-Romagna"
2020-04-06,6,"Friuli Venezia Giulia",45.6494354,13.76813649,189,46,235,1161,1396,33,549,158,2103,22272,NA,"Friuli-Venezia Giulia"
2020-04-06,12,"Lazio",41.89277044,12.48366722,1235,197,1432,1868,3300,114,502,229,4031,47470,NA,"Lazio"
2020-04-06,7,"Liguria",44.41149315,8.9326992,1141,162,1303,1814,3117,24,837,595,4549,15533,NA,"Liguria"
2020-04-06,3,"Lombardia",45.46679409,9.190347404,11914,1343,13257,15212,28469,345,13863,9202,51534,154989,NA,"Lombardia"
2020-04-06,11,"Marche",43.61675973,13.5188753,1001,140,1141,2565,3706,128,296,612,4614,15919,NA,"Marche"
2020-04-06,14,"Molise",41.55774754,14.65916051,34,5,39,148,187,0,24,13,224,1546,NA,"Molise"
2020-04-06,1,"Piemonte",45.0732745,7.680687483,3484,438,3922,6623,10545,368,1128,1251,12924,41123,NA,"Piemonte"
2020-04-06,16,"Puglia",41.12559576,16.86736689,625,97,722,1393,2115,93,134,195,2444,22059,NA,"Apulia"
2020-04-06,20,"Sardegna",39.21531192,9.110616306,123,26,149,670,819,4,56,47,922,7521,NA,"Sardegna"
2020-04-06,19,"Sicilia",38.11569725,13.3623567,563,74,637,1178,1815,41,108,123,2046,23464,NA,"Sicily"
2020-04-06,9,"Toscana",43.76923077,11.25588885,1116,279,1395,3906,5301,116,350,350,6001,52849,NA,"Toscana"
2020-04-06,4,"P.A. Trento",46.06893511,11.12123097,354,79,433,1405,1838,43,280,230,2348,11130,NA,"Trentino-Alto Adige"
2020-04-06,10,"Umbria",43.10675841,12.38824698,159,46,205,667,872,-26,337,44,1253,12573,NA,"Umbria"
2020-04-06,2,"Valle d'Aosta",45.73750286,7.320149366,109,21,130,437,567,-9,142,96,805,2590,NA,"Valle d'Aosta"
2020-04-06,5,"Veneto",45.43490485,12.33845213,1714,322,2036,7686,9722,313,1204,662,11588,146288,NA,"Veneto"
2020-04-07,13,"Abruzzo",42.35122196,13.39843823,337,67,404,1087,1491,66,136,172,1799,14904,NA,"Abruzzo"
2020-04-07,17,"Basilicata",40.63947052,15.80514834,47,17,64,201,265,3,12,14,291,3160,NA,"Basilicata"
2020-04-07,4,"P.A. Bolzano",46.49933453,11.35662422,325,64,389,912,1301,41,336,174,1811,17761,NA,"Trentino-Alto Adige"
2020-04-07,18,"Calabria",38.90597598,16.59440194,169,14,183,550,733,11,40,60,833,14072,NA,"Calabria"
2020-04-07,15,"Campania",40.83956555,14.25084984,603,103,706,2059,2765,67,167,216,3148,25779,NA,"Campania"
2020-04-07,8,"Emilia-Romagna",44.49436681,11.3417208,3750,366,4116,8932,13048,-3,2597,2180,17825,75191,NA,"Emilia-Romagna"
2020-04-07,6,"Friuli Venezia Giulia",45.6494354,13.76813649,185,44,229,1150,1379,-17,610,164,2153,23536,NA,"Friuli-Venezia Giulia"
2020-04-07,12,"Lazio",41.89277044,12.48366722,1229,192,1421,1944,3365,65,546,238,4149,48874,NA,"Lazio"
2020-04-07,7,"Liguria",44.41149315,8.9326992,1090,156,1246,1966,3212,95,925,620,4757,16579,NA,"Liguria"
2020-04-07,3,"Lombardia",45.46679409,9.190347404,11833,1305,13138,15205,28343,-126,14498,9484,52325,159331,NA,"Lombardia"
2020-04-07,11,"Marche",43.61675973,13.5188753,962,139,1101,2637,3738,32,342,630,4710,16619,NA,"Marche"
2020-04-07,14,"Molise",41.55774754,14.65916051,35,5,40,145,185,-2,26,13,224,1581,NA,"Molise"
2020-04-07,1,"Piemonte",45.0732745,7.680687483,3553,432,3985,6719,10704,159,1320,1319,13343,44121,NA,"Piemonte"
2020-04-07,16,"Puglia",41.12559576,16.86736689,615,93,708,1429,2137,22,168,209,2514,23149,NA,"Apulia"
2020-04-07,20,"Sardegna",39.21531192,9.110616306,122,26,148,673,821,2,62,52,935,7680,NA,"Sardegna"
2020-04-07,19,"Sicilia",38.11569725,13.3623567,562,73,635,1224,1859,44,113,125,2097,24857,NA,"Sicily"
2020-04-07,9,"Toscana",43.76923077,11.25588885,1087,263,1350,4077,5427,126,377,369,6173,56651,NA,"Toscana"
2020-04-07,4,"P.A. Trento",46.06893511,11.12123097,360,78,438,1452,1890,52,342,244,2476,12030,NA,"Trentino-Alto Adige"
2020-04-07,10,"Umbria",43.10675841,12.38824698,157,41,198,648,846,-26,368,49,1263,13274,NA,"Umbria"
2020-04-07,2,"Valle d'Aosta",45.73750286,7.320149366,118,17,135,458,593,26,142,100,835,2754,NA,"Valle d'Aosta"
2020-04-07,5,"Veneto",45.43490485,12.33845213,1579,297,1876,8089,9965,243,1265,695,11925,153542,NA,"Veneto"
2020-04-08,13,"Abruzzo",42.35122196,13.39843823,331,62,393,1141,1534,43,146,179,1859,15846,NA,"Abruzzo"
2020-04-08,17,"Basilicata",40.63947052,15.80514834,48,17,65,205,270,5,13,14,297,3296,NA,"Basilicata"
2020-04-08,4,"P.A. Bolzano",46.49933453,11.35662422,268,65,333,948,1281,-20,371,183,1835,18865,NA,"Trentino-Alto Adige"
2020-04-08,18,"Calabria",38.90597598,16.59440194,170,15,185,570,755,22,44,60,859,14977,NA,"Calabria"
2020-04-08,15,"Campania",40.83956555,14.25084984,608,97,705,2154,2859,94,188,221,3268,27784,NA,"Campania"
2020-04-08,8,"Emilia-Romagna",44.49436681,11.3417208,3769,361,4130,8980,13110,62,2890,2234,18234,78367,NA,"Emilia-Romagna"
2020-04-08,6,"Friuli Venezia Giulia",45.6494354,13.76813649,162,41,203,1212,1415,36,634,169,2218,24798,NA,"Friuli-Venezia Giulia"
2020-04-08,12,"Lazio",41.89277044,12.48366722,1241,196,1437,2011,3448,83,574,244,4266,55113,NA,"Lazio"
2020-04-08,7,"Liguria",44.41149315,8.9326992,1109,153,1262,1983,3245,33,1007,654,4906,17521,NA,"Liguria"
2020-04-08,3,"Lombardia",45.46679409,9.190347404,11719,1257,12976,15569,28545,202,15147,9722,53414,167557,NA,"Lombardia"
2020-04-08,11,"Marche",43.61675973,13.5188753,974,133,1107,2455,3562,-176,645,652,4859,17532,NA,"Marche"
2020-04-08,14,"Molise",41.55774754,14.65916051,30,4,34,147,181,-4,32,13,226,2002,NA,"Molise"
2020-04-08,1,"Piemonte",45.0732745,7.680687483,3493,423,3916,7073,10989,285,1516,1378,13883,48495,NA,"Piemonte"
2020-04-08,16,"Puglia",41.12559576,16.86736689,639,90,729,1509,2238,101,177,219,2634,24493,NA,"Apulia"
2020-04-08,20,"Sardegna",39.21531192,9.110616306,112,31,143,697,840,19,76,59,975,8493,NA,"Sardegna"
2020-04-08,19,"Sicilia",38.11569725,13.3623567,563,65,628,1265,1893,34,133,133,2159,27438,NA,"Sicily"
2020-04-08,9,"Toscana",43.76923077,11.25588885,1066,260,1326,4231,5557,130,430,392,6379,60985,NA,"Toscana"
2020-04-08,4,"P.A. Trento",46.06893511,11.12123097,354,77,431,1509,1940,50,407,255,2602,13258,NA,"Trentino-Alto Adige"
2020-04-08,10,"Umbria",43.10675841,12.38824698,155,41,196,627,823,-23,416,50,1289,14105,NA,"Umbria"
2020-04-08,2,"Valle d'Aosta",45.73750286,7.320149366,120,20,140,466,606,13,142,102,850,2953,NA,"Valle d'Aosta"
2020-04-08,5,"Veneto",45.43490485,12.33845213,1554,285,1839,8332,10171,206,1503,736,12410,163247,NA,"Veneto"
2020-04-09,13,"Abruzzo",42.35122196,13.39843823,306,57,363,1203,1566,32,171,194,1931,16847,NA,"Abruzzo"
2020-04-09,17,"Basilicata",40.63947052,15.80514834,50,17,67,208,275,5,13,15,303,3474,NA,"Basilicata"
2020-04-09,4,"P.A. Bolzano",46.49933453,11.35662422,263,64,327,988,1315,34,401,187,1903,19875,NA,"Trentino-Alto Adige"
2020-04-09,18,"Calabria",38.90597598,16.59440194,168,15,183,582,765,10,48,61,874,15698,NA,"Calabria"
2020-04-09,15,"Campania",40.83956555,14.25084984,604,94,698,2175,2873,14,244,227,3344,29664,NA,"Campania"
2020-04-09,8,"Emilia-Romagna",44.49436681,11.3417208,3722,355,4077,9181,13258,148,3103,2316,18677,81715,NA,"Emilia-Romagna"
2020-04-09,6,"Friuli Venezia Giulia",45.6494354,13.76813649,167,37,204,1186,1390,-25,738,171,2299,26205,NA,"Friuli-Venezia Giulia"
2020-04-09,12,"Lazio",41.89277044,12.48366722,1244,198,1442,2090,3532,84,644,253,4429,58107,NA,"Lazio"
2020-04-09,7,"Liguria",44.41149315,8.9326992,1103,154,1257,1996,3253,8,1085,682,5020,18446,NA,"Liguria"
2020-04-09,3,"Lombardia",45.46679409,9.190347404,11796,1236,13032,16042,29074,529,15706,10022,54802,176953,NA,"Lombardia"
2020-04-09,11,"Marche",43.61675973,13.5188753,945,133,1078,2323,3401,-161,885,669,4955,18194,NA,"Marche"
2020-04-09,14,"Molise",41.55774754,14.65916051,30,4,34,155,189,8,32,13,234,2069,NA,"Molise"
2020-04-09,1,"Piemonte",45.0732745,7.680687483,3514,412,3926,7410,11336,347,1732,1454,14522,52807,NA,"Piemonte"
2020-04-09,16,"Puglia",41.12559576,16.86736689,630,86,716,1585,2301,63,190,225,2716,26088,NA,"Apulia"
2020-04-09,20,"Sardegna",39.21531192,9.110616306,106,25,131,745,876,36,86,64,1026,8918,NA,"Sardegna"
2020-04-09,19,"Sicilia",38.11569725,13.3623567,566,63,629,1313,1942,49,152,138,2232,28742,NA,"Sicily"
2020-04-09,9,"Toscana",43.76923077,11.25588885,1038,256,1294,4409,5703,146,441,408,6552,65461,NA,"Toscana"
2020-04-09,4,"P.A. Trento",46.06893511,11.12123097,345,69,414,1564,1978,38,462,268,2708,14338,NA,"Trentino-Alto Adige"
2020-04-09,10,"Umbria",43.10675841,12.38824698,154,38,192,600,792,-31,455,51,1298,15170,NA,"Umbria"
2020-04-09,2,"Valle d'Aosta",45.73750286,7.320149366,118,18,136,473,609,3,154,105,868,3142,NA,"Valle d'Aosta"
2020-04-09,5,"Veneto",45.43490485,12.33845213,1530,274,1804,8645,10449,278,1728,756,12933,171456,NA,"Veneto"
2020-04-10,13,"Abruzzo",42.35122196,13.39843823,305,53,358,1277,1635,69,181,198,2014,18088,NA,"Abruzzo"
2020-04-10,17,"Basilicata",40.63947052,15.80514834,59,15,74,205,279,4,14,15,308,3696,NA,"Basilicata"
2020-04-10,4,"P.A. Bolzano",46.49933453,11.35662422,258,58,316,1001,1317,2,447,191,1955,20866,NA,"Trentino-Alto Adige"
2020-04-10,18,"Calabria",38.90597598,16.59440194,168,14,182,604,786,21,50,65,901,16637,NA,"Calabria"
2020-04-10,15,"Campania",40.83956555,14.25084984,600,90,690,2273,2963,90,248,231,3442,31745,NA,"Campania"
2020-04-10,8,"Emilia-Romagna",44.49436681,11.3417208,3596,349,3945,9405,13350,92,3381,2397,19128,85884,NA,"Emilia-Romagna"
2020-04-10,6,"Friuli Venezia Giulia",45.6494354,13.76813649,167,33,200,1198,1398,8,772,179,2349,28097,NA,"Friuli-Venezia Giulia"
2020-04-10,12,"Lazio",41.89277044,12.48366722,1236,201,1437,2196,3633,101,687,263,4583,61769,NA,"Lazio"
2020-04-10,7,"Liguria",44.41149315,8.9326992,1076,151,1227,2074,3301,48,1181,709,5191,19514,NA,"Liguria"
2020-04-10,3,"Lombardia",45.46679409,9.190347404,11877,1202,13079,16451,29530,456,16280,10238,56048,186325,NA,"Lombardia"
2020-04-10,11,"Marche",43.61675973,13.5188753,925,127,1052,2264,3316,-85,1086,682,5084,18970,NA,"Marche"
2020-04-10,14,"Molise",41.55774754,14.65916051,28,4,32,161,193,4,37,13,243,2069,NA,"Molise"
2020-04-10,1,"Piemonte",45.0732745,7.680687483,3497,394,3891,7685,11576,240,1904,1532,15012,57457,NA,"Piemonte"
2020-04-10,16,"Puglia",41.12559576,16.86736689,631,80,711,1625,2336,35,235,238,2809,27812,NA,"Apulia"
2020-04-10,20,"Sardegna",39.21531192,9.110616306,107,26,133,743,876,0,118,69,1063,9444,NA,"Sardegna"
2020-04-10,19,"Sicilia",38.11569725,13.3623567,568,62,630,1337,1967,25,187,148,2302,31156,NA,"Sicily"
2020-04-10,9,"Toscana",43.76923077,11.25588885,1011,256,1267,4555,5822,119,451,454,6727,72001,NA,"Toscana"
2020-04-10,4,"P.A. Trento",46.06893511,11.12123097,335,70,405,1589,1994,16,547,275,2816,14981,NA,"Trentino-Alto Adige"
2020-04-10,10,"Umbria",43.10675841,12.38824698,146,39,185,567,752,-40,498,52,1302,16325,NA,"Umbria"
2020-04-10,2,"Valle d'Aosta",45.73750286,7.320149366,131,16,147,455,602,-7,170,107,879,3328,NA,"Valle d'Aosta"
2020-04-10,5,"Veneto",45.43490485,12.33845213,1521,257,1778,8869,10647,198,1981,793,13421,180700,NA,"Veneto"
2020-04-11,13,"Abruzzo",42.35122196,13.39843823,315,54,369,1355,1724,89,190,206,2120,19441,NA,"Abruzzo"
2020-04-11,17,"Basilicata",40.63947052,15.80514834,60,12,72,209,281,2,14,17,312,4050,NA,"Basilicata"
2020-04-11,4,"P.A. Bolzano",46.49933453,11.35662422,246,56,302,967,1269,-48,488,200,1957,22186,NA,"Trentino-Alto Adige"
2020-04-11,18,"Calabria",38.90597598,16.59440194,169,15,184,608,792,6,57,66,915,17493,NA,"Calabria"
2020-04-11,15,"Campania",40.83956555,14.25084984,582,85,667,2335,3002,39,277,238,3517,33781,NA,"Campania"
2020-04-11,8,"Emilia-Romagna",44.49436681,11.3417208,3530,341,3871,9624,13495,145,3659,2481,19635,91759,NA,"Emilia-Romagna"
2020-04-11,6,"Friuli Venezia Giulia",45.6494354,13.76813649,172,28,200,1182,1382,-16,826,185,2393,29685,NA,"Friuli-Venezia Giulia"
2020-04-11,12,"Lazio",41.89277044,12.48366722,1264,203,1467,2263,3730,97,720,273,4723,65241,NA,"Lazio"
2020-04-11,7,"Liguria",44.41149315,8.9326992,1003,146,1149,2184,3333,32,1309,734,5376,20888,NA,"Liguria"
2020-04-11,3,"Lombardia",45.46679409,9.190347404,12026,1174,13200,17058,30258,728,16823,10511,57592,196302,NA,"Lombardia"
2020-04-11,11,"Marche",43.61675973,13.5188753,960,118,1078,2153,3231,-85,1291,689,5211,20060,NA,"Marche"
2020-04-11,14,"Molise",41.55774754,14.65916051,28,4,32,161,193,0,39,14,246,2201,NA,"Molise"
2020-04-11,1,"Piemonte",45.0732745,7.680687483,3435,384,3819,8351,12170,594,2205,1633,16008,62577,NA,"Piemonte"
2020-04-11,16,"Puglia",41.12559576,16.86736689,627,73,700,1702,2402,66,249,253,2904,29463,NA,"Apulia"
2020-04-11,20,"Sardegna",39.21531192,9.110616306,113,24,137,751,888,12,130,73,1091,10120,NA,"Sardegna"
2020-04-11,19,"Sicilia",38.11569725,13.3623567,562,58,620,1381,2001,34,209,154,2364,33787,NA,"Sicily"
2020-04-11,9,"Toscana",43.76923077,11.25588885,997,237,1234,4758,5992,170,499,467,6958,75756,NA,"Toscana"
2020-04-11,4,"P.A. Trento",46.06893511,11.12123097,335,62,397,1667,2064,70,622,284,2970,16646,NA,"Trentino-Alto Adige"
2020-04-11,10,"Umbria",43.10675841,12.38824698,137,39,176,547,723,-29,534,52,1309,17661,NA,"Umbria"
2020-04-11,2,"Valle d'Aosta",45.73750286,7.320149366,118,17,135,455,590,-12,205,107,902,3464,NA,"Valle d'Aosta"
2020-04-11,5,"Veneto",45.43490485,12.33845213,1465,251,1716,9033,10749,102,2188,831,13768,190912,NA,"Veneto"
2020-04-12,13,"Abruzzo",42.35122196,13.39843823,346,54,400,1342,1742,18,206,212,2160,20594,NA,"Abruzzo"
2020-04-12,17,"Basilicata",40.63947052,15.80514834,61,12,73,204,277,-4,20,18,315,4355,NA,"Basilicata"
2020-04-12,4,"P.A. Bolzano",46.49933453,11.35662422,183,45,228,1287,1515,246,378,205,2098,23246,NA,"Trentino-Alto Adige"
2020-04-12,18,"Calabria",38.90597598,16.59440194,165,14,179,616,795,3,62,66,923,18211,NA,"Calabria"
2020-04-12,15,"Campania",40.83956555,14.25084984,526,82,608,2449,3057,55,305,242,3604,35448,NA,"Campania"
2020-04-12,8,"Emilia-Romagna",44.49436681,11.3417208,3491,335,3826,9846,13672,177,3862,2564,20098,96704,NA,"Emilia-Romagna"
2020-04-12,6,"Friuli Venezia Giulia",45.6494354,13.76813649,160,28,188,1138,1326,-56,910,195,2431,29988,NA,"Friuli-Venezia Giulia"
2020-04-12,12,"Lazio",41.89277044,12.48366722,1268,201,1469,2348,3817,87,749,279,4845,68954,NA,"Lazio"
2020-04-12,7,"Liguria",44.41149315,8.9326992,1032,144,1176,2157,3333,0,1412,749,5494,21983,NA,"Liguria"
2020-04-12,3,"Lombardia",45.46679409,9.190347404,11969,1176,13145,18120,31265,1007,17166,10621,59052,205832,NA,"Lombardia"
2020-04-12,11,"Marche",43.61675973,13.5188753,949,114,1063,2051,3114,-117,1489,700,5303,21057,NA,"Marche"
2020-04-12,14,"Molise",41.55774754,14.65916051,27,4,31,171,202,9,40,15,257,2471,NA,"Molise"
2020-04-12,1,"Piemonte",45.0732745,7.680687483,3429,381,3810,8695,12505,335,2426,1729,16660,66555,NA,"Piemonte"
2020-04-12,16,"Puglia",41.12559576,16.86736689,609,71,680,1772,2452,50,277,260,2989,30973,NA,"Apulia"
2020-04-12,20,"Sardegna",39.21531192,9.110616306,109,26,135,768,903,15,137,73,1113,10663,NA,"Sardegna"
2020-04-12,19,"Sicilia",38.11569725,13.3623567,552,53,605,1425,2030,29,223,163,2416,36098,NA,"Sicily"
2020-04-12,9,"Toscana",43.76923077,11.25588885,983,238,1221,4941,6162,170,578,495,7235,78640,NA,"Toscana"
2020-04-12,4,"P.A. Trento",46.06893511,11.12123097,322,61,383,1699,2082,18,678,293,3053,17797,NA,"Trentino-Alto Adige"
2020-04-12,10,"Umbria",43.10675841,12.38824698,129,39,168,519,687,-36,580,52,1319,18672,NA,"Umbria"
2020-04-12,2,"Valle d'Aosta",45.73750286,7.320149366,109,16,125,463,588,-2,221,112,921,3510,NA,"Valle d'Aosta"
2020-04-12,5,"Veneto",45.43490485,12.33845213,1428,249,1677,9052,10729,-20,2492,856,14077,198442,NA,"Veneto"
2020-04-13,13,"Abruzzo",42.35122196,13.39843823,351,54,405,1373,1778,36,211,224,2213,20667,NA,"Abruzzo"
2020-04-13,17,"Basilicata",40.63947052,15.80514834,64,12,76,194,270,-7,31,18,319,4545,NA,"Basilicata"
2020-04-13,4,"P.A. Bolzano",46.49933453,11.35662422,190,41,231,1306,1537,22,400,212,2149,24157,NA,"Trentino-Alto Adige"
2020-04-13,18,"Calabria",38.90597598,16.59440194,160,12,172,619,791,-4,70,67,928,18596,NA,"Calabria"
2020-04-13,15,"Campania",40.83956555,14.25084984,606,80,686,2376,3062,5,360,248,3670,36770,NA,"Campania"
2020-04-13,8,"Emilia-Romagna",44.49436681,11.3417208,3490,331,3821,9997,13818,146,4007,2615,20440,99047,NA,"Emilia-Romagna"
2020-04-13,6,"Friuli Venezia Giulia",45.6494354,13.76813649,159,30,189,1118,1307,-19,973,202,2482,30941,NA,"Friuli-Venezia Giulia"
2020-04-13,12,"Lazio",41.89277044,12.48366722,1314,200,1514,2406,3920,103,764,284,4968,72746,NA,"Lazio"
2020-04-13,7,"Liguria",44.41149315,8.9326992,1088,138,1226,2139,3365,32,1471,760,5596,23129,NA,"Liguria"
2020-04-13,3,"Lombardia",45.46679409,9.190347404,12028,1143,13171,18764,31935,670,17478,10901,60314,211092,NA,"Lombardia"
2020-04-13,11,"Marche",43.61675973,13.5188753,959,108,1067,2013,3080,-34,1588,713,5381,28379,NA,"Marche"
2020-04-13,14,"Molise",41.55774754,14.65916051,28,4,32,170,202,0,40,15,257,2522,NA,"Molise"
2020-04-13,1,"Piemonte",45.0732745,7.680687483,3344,379,3723,9042,12765,260,2543,1826,17134,69170,NA,"Piemonte"
2020-04-13,16,"Puglia",41.12559576,16.86736689,600,71,671,1841,2512,60,286,267,3065,31922,NA,"Apulia"
2020-04-13,20,"Sardegna",39.21531192,9.110616306,107,27,134,780,914,11,139,75,1128,11010,NA,"Sardegna"
2020-04-13,19,"Sicilia",38.11569725,13.3623567,554,51,605,1445,2050,20,237,171,2458,37311,NA,"Sicily"
2020-04-13,9,"Toscana",43.76923077,11.25588885,992,225,1217,5040,6257,95,615,518,7390,80889,NA,"Toscana"
2020-04-13,4,"P.A. Trento",46.06893511,11.12123097,326,56,382,1698,2080,-2,746,300,3126,18586,NA,"Trentino-Alto Adige"
2020-04-13,10,"Umbria",43.10675841,12.38824698,127,38,165,460,625,-62,643,52,1320,18740,NA,"Umbria"
2020-04-13,2,"Valle d'Aosta",45.73750286,7.320149366,109,15,124,458,582,-6,230,115,927,3614,NA,"Valle d'Aosta"
